part_id|part_definition_id|part_product_class_id|common_part_catalog_id|preferred_supplier_id|part_family_id|stock_card_create_date|part_season
15969|9596|197|3|1|2|2005-06-24|NULL
16086|3554|261|3|1|2|2004-12-24|Kış Mevsimsel
16489|4062|495|32|1|1|2014-07-09|NULL
16538|7636|422|5|2|1|2004-12-24|NULL
16665|11748|466|5|2|1|2004-12-24|NULL
17360|10182|487|3|1|2|2007-09-12|NULL
17382|6002|370|12|1|2|2010-08-27|Yaz Mevsimsel
17621|8911|201|3|1|2|2007-08-08|NULL
17642|1978|251|7|1|2|2010-01-22|NULL
17657|129|184|22|1|492|2006-05-09|Kış Mevsimsel
17732|5114|555|6|5|180|2014-01-22|NULL
17847|2583|427|6|5|275|2014-02-14|NULL
17856|3702|415|6|5|231|2014-04-21|NULL
17914|4186|616|6|5|231|2014-01-22|NULL
18024|3698|415|6|5|231|2014-01-22|NULL
18714|4122|4|1|4|15|2014-11-06|NULL
18749|9073|15|1|4|86|2017-11-14|NULL
18751|7926|14|1|4|81|2018-02-08|NULL
19208|10290|82|1|4|352|2018-04-02|NULL
19409|4407|53|1|4|261|2015-02-20|NULL
19450|2255|26|1|4|148|2017-02-21|NULL
19746|361|1|1|4|131|2017-01-19|NULL
19856|4841|45|1|4|241|2016-05-11|NULL
20100|1437|74|1|4|332|2016-07-26|NULL
20107|10852|31|1|4|185|2017-05-03|NULL
20273|10138|34|1|4|1|2017-05-31|NULL
20559|4779|89|1|4|1|2019-10-30|NULL
20743|731|145|8|3|1|2013-09-16|NULL
20747|4949|253|8|3|1|2015-05-05|NULL
21052|9685|572|7|1|2|2009-04-13|Kış Mevsimsel
21080|9685|572|7|1|2|2007-10-09|Kış Mevsimsel
21288|4357|147|7|1|2|2011-06-20|NULL
21331|2162|148|7|1|2|2006-10-18|NULL
21355|3873|431|7|1|1|2019-10-30|NULL
8740|6988|355|11|1|1|2016-11-22|NULL
8752|6988|355|11|1|1|2017-02-27|NULL
9017|9917|360|4|1|2|2012-05-25|NULL
9404|9911|344|24|1|1|2018-02-05|NULL
9686|7455|71|1|4|323|2004-12-25|NULL
9824|5711|50|1|4|253|2004-12-25|NULL
9870|2145|60|1|4|283|2008-03-17|NULL
10235|4817|71|1|4|324|2004-12-25|NULL
10262|2107|31|1|4|186|2005-01-14|NULL
10281|8974|32|1|4|197|2004-12-25|NULL
10289|6120|17|1|4|102|2004-12-25|NULL
10420|1370|34|1|4|207|2013-02-12|NULL
10436|3325|79|1|4|346|2004-12-25|NULL
10475|2145|32|1|4|197|2014-01-13|NULL
10575|1860|14|1|4|81|2005-04-11|NULL
10759|9759|3|1|4|10|2010-12-01|NULL
10955|10930|13|1|4|75|2004-12-25|NULL
10978|11058|14|1|4|81|2016-08-17|NULL
11182|6861|1|1|4|31|2006-04-21|NULL
11359|2653|53|1|4|261|2010-10-14|NULL
11740|1858|31|1|4|184|2007-12-12|NULL
11816|1494|26|1|4|150|2007-04-18|NULL
11899|6602|29|1|4|169|2009-04-08|NULL
12012|5698|36|1|4|220|2007-06-05|NULL
12598|2888|16|1|4|96|2009-06-11|NULL
13046|5827|487|12|1|2|2004-12-24|NULL
13069|3419|195|3|1|2|2005-09-06|NULL
13215|8196|261|35|1|2|2009-09-30|Kış Mevsimsel
13351|2636|443|33|1|2|2011-03-15|NULL
13369|7622|298|32|1|470|2004-12-24|NULL
13400|8061|311|32|1|511|2013-07-22|NULL
13609|11748|466|3|1|506|2004-12-24|NULL
13651|10822|493|10|1|2|2004-12-24|NULL
13821|4826|261|39|1|2|2004-12-24|Kış Mevsimsel
13837|4826|261|39|1|2|2007-04-25|Kış Mevsimsel
13853|4826|261|39|1|2|2004-12-24|Kış Mevsimsel
13855|4826|261|39|1|2|2004-12-24|Kış Mevsimsel
13865|1987|269|3|1|2|2012-11-26|Kış Mevsimsel
13899|11532|414|3|1|407|2004-12-24|NULL
13970|7387|424|3|1|476|2004-12-24|NULL
14060|6709|492|32|1|2|2004-12-24|NULL
14152|4410|573|39|1|571|2008-12-04|Kış Mevsimsel
14254|8138|572|39|1|2|2010-12-07|Kış Mevsimsel
14264|4349|572|32|1|2|2013-03-21|Kış Mevsimsel
14302|4423|582|32|1|2|2005-03-11|NULL
14314|9685|572|32|1|2|2012-10-09|Kış Mevsimsel
14372|11483|598|33|1|1|2017-09-15|NULL
14457|7230|328|39|1|2|2004-12-24|NULL
14475|7161|328|39|1|2|2005-01-26|NULL
14476|1734|328|39|1|2|2009-10-27|NULL
14515|3059|110|39|1|2|2008-08-01|NULL
14584|215|299|25|1|2|2004-12-24|NULL
14715|6741|320|3|1|2|2005-06-23|NULL
14774|9532|284|9|1|2|2011-11-03|NULL
14912|2557|430|32|1|1|2019-05-10|NULL
14941|10169|487|3|1|2|2004-12-24|NULL
15171|5456|489|10|1|2|2013-02-07|NULL
15323|1734|261|39|1|2|2008-10-30|Kış Mevsimsel
15551|4846|261|39|1|2|2010-07-27|Kış Mevsimsel
15575|4826|261|39|1|2|2007-06-28|Kış Mevsimsel
15613|2636|147|39|1|2|2011-09-07|NULL
15623|3844|135|32|1|2|2011-04-26|NULL
15869|5296|391|3|1|2|2010-10-05|NULL
15957|1734|261|3|1|2|2005-09-13|Kış Mevsimsel
15959|1734|261|3|1|2|2005-09-13|Kış Mevsimsel
15961|1734|261|3|1|2|2009-10-09|Kış Mevsimsel
16011|1232|416|3|1|2|2005-03-22|NULL
16019|10606|487|3|1|2|2008-11-18|NULL
16060|1734|261|3|1|2|2005-01-31|Kış Mevsimsel
16211|2222|487|3|1|2|2008-08-26|NULL
16326|11547|414|3|1|2|2010-06-15|NULL
16367|1734|261|3|1|2|2008-08-26|Kış Mevsimsel
16389|3498|262|3|1|1|2016-01-05|NULL
16510|8135|217|3|1|1|2015-11-10|NULL
16558|5556|440|5|2|1|2004-12-24|NULL
16614|1734|492|5|2|1|2004-12-24|NULL
16734|2316|487|5|2|1|2009-08-04|NULL
16816|11644|446|5|2|1|2012-05-31|NULL
16825|7685|426|5|2|1|2005-08-05|NULL
16902|3555|261|5|2|1|2010-02-15|Kış Mevsimsel
20695|2222|93|1|4|381|2020-02-26|NULL
20900|5556|440|7|1|420|2004-12-24|NULL
20967|840|425|7|1|402|2004-12-24|NULL
21067|9685|572|7|1|1|2014-01-07|Kış Mevsimsel
21154|11025|619|7|1|2|2015-09-18|Yaz Mevsimsel
21156|1734|360|7|1|2|2007-07-30|NULL
21387|10218|426|7|1|2|2006-10-18|NULL
21471|7554|391|7|1|2|2006-10-18|NULL
21516|7778|426|7|1|2|2006-10-20|NULL
21531|2145|147|7|1|2|2014-10-13|NULL
21587|2145|550|7|1|2|2007-08-03|NULL
21598|6053|481|7|1|1|2016-05-23|NULL
21707|4329|179|7|1|2|2007-03-07|Kış Mevsimsel
21749|5870|261|7|1|2|2007-05-21|Kış Mevsimsel
21777|4359|294|7|1|2|2006-10-19|NULL
21980|682|445|7|1|2|2007-04-24|NULL
21985|4949|487|7|1|2|2007-05-18|NULL
22031|5456|492|7|1|2|2007-09-27|NULL
22080|6736|468|3|1|1|2018-03-06|NULL
22276|9582|200|3|1|1|2017-09-13|NULL
22344|11602|407|3|1|1|2017-09-13|NULL
22367|2800|487|3|1|1|2019-01-08|NULL
22641|311|662|7|1|2|2012-01-24|NULL
22649|9645|572|7|1|2|2012-09-10|Kış Mevsimsel
22814|3803|148|7|1|2|2015-10-14|NULL
22997|6929|205|7|1|1|2019-11-18|NULL
23021|4340|184|7|1|2|2011-01-20|Kış Mevsimsel
23022|4326|184|7|1|1|2015-12-04|Kış Mevsimsel
23050|10703|261|7|1|2|2012-04-27|Kış Mevsimsel
23440|5148|391|7|1|1|2015-07-21|NULL
23478|5312|451|7|1|1|2017-04-24|NULL
23552|6870|335|7|1|2|2004-12-24|NULL
23660|4949|555|7|1|2|2004-12-24|NULL
23716|7063|487|7|1|2|2004-12-24|NULL
23773|5918|492|7|1|2|2011-04-07|NULL
23832|6184|483|18|1|1|2017-06-21|NULL
24052|3186|618|7|1|1|2015-09-08|NULL
24099|2313|426|7|1|1|2015-06-03|NULL
24280|2484|396|7|1|1|2017-12-25|NULL
24292|7521|450|7|1|2|2012-09-19|NULL
24343|4261|488|7|1|1|2016-12-12|NULL
24358|8630|461|7|1|1|2015-09-16|NULL
24432|6341|261|7|1|2|2010-08-12|Kış Mevsimsel
24607|9196|572|24|1|1|2018-05-04|Kış Mevsimsel
24656|8666|320|21|1|1|2018-11-14|NULL
25395|747|446|3|1|2|2011-03-18|NULL
25407|1163|499|3|1|2|2011-03-03|NULL
25464|756|391|3|1|2|2010-10-22|NULL
25524|4407|618|9|1|2|2004-12-24|NULL
25912|9582|197|3|1|410|2004-12-24|NULL
26118|339|303|10|1|1|2015-08-25|NULL
26276|323|401|3|1|2|2007-03-28|NULL
26283|4486|471|3|1|2|2006-11-23|NULL
26439|10416|470|3|1|2|2010-12-15|NULL
26530|3229|179|3|1|2|2006-11-27|Kış Mevsimsel
26555|3488|262|12|1|2|2008-09-23|NULL
26615|4841|184|3|1|2|2009-08-21|Kış Mevsimsel
26795|682|445|3|1|2|2008-11-13|NULL
26875|2478|403|3|1|2|2008-09-17|NULL
26894|10249|426|3|1|2|2008-09-24|NULL
26962|5877|487|3|1|2|2012-02-15|NULL
26987|5923|487|3|1|2|2013-03-04|NULL
27020|11557|447|3|1|2|2008-09-17|NULL
27024|5356|487|3|1|2|2009-09-29|NULL
27465|1734|492|12|1|2|2004-12-24|NULL
27472|5983|554|39|1|505|2004-12-24|NULL
27625|10184|487|3|1|1|2015-08-11|NULL
27766|1247|439|3|1|1|2015-08-14|NULL
28098|6441|492|3|1|1|2018-01-24|NULL
28130|8938|485|3|1|1|2015-09-10|NULL
28196|6455|487|3|1|1|2017-06-30|NULL
28203|8167|231|3|1|1|2015-08-04|NULL
28398|11547|414|3|1|1|2019-02-21|NULL
28717|4186|616|3|1|1|2017-05-22|NULL
28760|10184|426|3|1|1|2017-05-22|NULL
28802|6471|467|3|1|1|2017-11-28|NULL
28847|5268|415|3|1|1|2017-05-22|NULL
28873|5173|467|3|1|1|2017-05-22|NULL
28893|380|466|3|1|1|2018-08-17|NULL
29046|10184|426|3|1|1|2016-12-28|NULL
29122|8323|490|3|1|1|2019-01-11|Yaz Mevsimsel
29206|10711|327|32|1|1|2016-07-11|NULL
18006|9764|487|6|5|341|2014-04-10|NULL
18123|10072|261|6|5|275|2014-04-21|Kış Mevsimsel
18149|9122|201|6|5|180|2014-04-10|NULL
18157|6996|261|6|5|275|2014-02-14|Kış Mevsimsel
18291|2178|261|24|1|275|2014-09-24|Kış Mevsimsel
18752|5606|81|1|4|349|2013-10-22|NULL
18793|9295|83|1|4|357|2017-04-13|NULL
19274|4064|98|1|4|388|2017-08-11|NULL
19406|7729|25|1|4|145|2017-05-09|NULL
19407|4863|1|1|4|336|2014-06-06|NULL
19464|7719|48|1|4|246|2017-02-21|NULL
19486|2255|26|1|4|1|2018-02-14|NULL
19763|1866|20|1|4|121|2017-05-22|NULL
19790|1358|89|1|4|369|2016-05-18|NULL
20028|6863|6|1|4|31|2016-11-03|NULL
20079|9853|20|1|4|1|2018-02-28|NULL
20183|7729|25|1|4|142|2017-05-09|NULL
20312|2205|26|1|4|148|2018-03-16|NULL
20320|6991|88|1|4|1|2017-11-06|NULL
20686|6280|17|1|4|100|2020-02-18|NULL
20710|4357|13|1|4|76|2020-05-14|NULL
20741|732|145|8|3|1|2013-09-13|NULL
20772|4148|589|7|1|395|2004-12-24|NULL
20830|1858|147|7|1|2|2004-12-24|NULL
21063|4186|616|7|1|2|2006-10-27|NULL
21166|225|304|7|1|2|2006-10-18|NULL
21174|7567|319|7|1|2|2018-05-29|NULL
21281|997|147|7|1|2|2011-10-05|NULL
21305|3806|126|7|1|2|2009-05-07|NULL
21323|10612|148|7|1|2|2006-10-18|NULL
21350|2546|432|7|1|2|2008-11-17|NULL
21513|6030|554|7|1|2|2010-04-26|NULL
21570|1484|492|7|1|2|2011-08-12|NULL
21595|6238|483|7|1|2|2007-05-01|NULL
21649|8982|248|7|1|2|2015-08-17|NULL
21700|476|544|7|1|2|2007-04-13|NULL
21965|5267|415|7|1|2|2006-10-18|NULL
22148|5923|487|3|1|1|2017-09-13|NULL
22162|5350|417|3|1|1|2018-06-07|NULL
22374|5191|446|3|1|1|2017-09-13|NULL
22392|10423|463|3|1|1|2018-02-22|NULL
22422|8376|487|3|1|1|2018-09-21|NULL
22869|7719|487|7|1|2|2012-01-10|NULL
22979|2343|492|7|1|2|2011-09-19|NULL
23683|5384|487|7|1|2|2011-12-05|NULL
23686|5935|487|7|1|2|2008-03-03|NULL
23691|9777|487|7|1|2|2004-12-24|NULL
23704|7064|487|7|1|2|2007-02-13|NULL
23708|9776|441|7|1|420|2004-12-24|NULL
23779|7188|470|7|1|1|2015-10-27|NULL
23845|4949|261|7|1|2|2008-01-28|Kış Mevsimsel
23880|3314|179|7|1|1|2015-06-03|Kış Mevsimsel
23883|2877|179|7|1|1|2016-10-27|Kış Mevsimsel
24054|3873|431|12|1|2|2013-03-26|NULL
24207|6756|487|7|1|1|2014-10-31|NULL
24324|9317|473|7|1|1|2015-08-31|NULL
24483|6527|261|7|1|1|2017-04-24|Kış Mevsimsel
24749|2561|430|32|1|1|2018-05-18|NULL
25310|7521|450|3|1|1|2017-02-22|NULL
25483|5897|492|10|1|2|2013-03-29|NULL
25559|727|130|11|1|2|2005-02-15|NULL
25664|5983|554|3|1|505|2004-12-24|NULL
25697|5206|467|3|1|436|2004-12-24|NULL
25751|3419|195|3|1|409|2004-12-24|NULL
25754|2101|262|10|1|2|2004-12-24|NULL
25850|5319|441|10|1|420|2004-12-24|NULL
25869|840|425|3|1|402|2004-12-24|NULL
25955|9685|572|39|1|2|2009-12-16|Kış Mevsimsel
26302|5883|487|39|1|2|2007-01-25|NULL
26337|6030|554|10|1|1|2016-10-25|NULL
26663|5923|487|3|1|2|2012-02-15|NULL
26826|1734|261|3|1|2|2005-06-09|Kış Mevsimsel
26881|10184|426|3|1|1|2013-08-27|NULL
26887|7636|422|3|1|2|2009-06-09|NULL
26968|330|401|3|1|2|2010-06-07|NULL
27137|10822|492|3|1|2|2010-04-22|NULL
27470|5983|554|32|1|505|2004-12-24|NULL
27759|4486|471|3|1|1|2015-03-31|NULL
27891|11861|466|3|1|1|2015-11-09|NULL
27937|4949|467|3|1|1|2014-10-23|NULL
28129|8938|485|3|1|1|2015-07-02|NULL
28198|4053|261|3|1|1|2016-03-07|Kış Mevsimsel
28350|8783|261|3|1|1|2015-03-06|Kış Mevsimsel
21678|7956|198|7|1|2|2006-10-20|NULL
21679|7956|198|7|1|1|2013-12-31|NULL
21709|9113|179|7|1|2|2008-11-13|Kış Mevsimsel
21820|11602|407|7|1|2|2007-09-05|NULL
21845|11602|407|7|1|1|2014-01-20|NULL
21892|7719|487|7|1|1|2013-12-02|NULL
22041|4687|470|7|1|2|2014-11-04|NULL
22048|6030|554|7|1|2|2008-01-17|NULL
22136|4261|492|3|1|1|2018-10-31|NULL
22221|7188|470|3|1|1|2018-02-09|NULL
22279|9116|201|9|1|1|2018-06-22|NULL
22452|2800|487|3|1|1|2019-04-24|NULL
22719|6741|320|7|1|2|2012-07-24|NULL
22726|215|299|7|1|2|2012-07-24|NULL
22748|8253|330|7|1|2|2011-01-20|NULL
22777|776|337|7|1|1|2015-12-16|NULL
23016|6374|236|7|1|1|2017-12-14|NULL
23100|3979|193|7|1|1|2015-11-26|NULL
23140|840|425|7|1|2|2011-01-20|NULL
23295|7479|390|7|1|1|2017-07-31|NULL
23364|9157|426|7|1|2|2011-01-20|NULL
23375|756|391|7|1|1|2015-07-20|NULL
23452|11857|466|7|1|1|2014-03-07|NULL
23557|4729|285|7|1|2|2011-01-18|NULL
23587|4949|555|7|1|2|2010-08-13|NULL
23978|2145|415|7|1|2|2008-01-23|NULL
23979|2145|415|7|1|2|2008-01-23|NULL
24035|3196|606|7|1|1|2014-01-30|NULL
24102|326|487|7|1|1|2013-09-02|NULL
24122|2568|487|7|1|1|2015-11-11|NULL
24228|917|446|7|1|2|2011-09-26|NULL
24320|6030|554|7|1|1|2016-01-08|NULL
24531|452|335|7|1|1|2020-01-20|NULL
24761|10856|365|32|1|1|2018-02-06|Yaz Mevsimsel
24892|11711|487|39|1|2|2004-12-24|NULL
24897|11064|487|33|1|2|2004-12-24|NULL
24967|5999|468|3|1|1|2017-05-23|NULL
24990|11404|598|3|1|1|2013-12-26|NULL
25241|3440|178|3|1|2|2011-08-17|Yaz Mevsimsel
25368|2150|487|3|1|2|2012-01-05|NULL
25394|747|446|3|1|2|2010-10-22|NULL
25432|9582|200|3|1|2|2012-06-19|NULL
25454|10586|487|3|1|2|2012-05-08|NULL
25512|4186|616|3|1|2|2004-12-24|NULL
25622|5541|416|3|1|2|2004-12-24|NULL
25937|5983|554|24|1|2|2004-12-24|NULL
26005|4181|618|39|1|2|2006-06-30|NULL
26014|2145|550|39|1|2|2005-04-01|NULL
26071|2145|110|39|1|2|2011-02-07|NULL
26137|424|314|3|1|2|2010-06-09|NULL
26177|2557|430|3|1|1|2019-07-02|NULL
26297|5350|417|3|1|2|2005-03-16|NULL
26300|5352|487|3|1|2|2005-03-08|NULL
26486|3404|178|39|1|1|2015-01-05|Yaz Mevsimsel
26533|8778|210|32|1|1|2016-01-19|Yaz Mevsimsel
26543|6510|261|3|1|2|2015-01-02|Kış Mevsimsel
26661|7189|440|3|1|2|2010-10-13|NULL
26775|1285|439|3|1|2|2007-08-22|NULL
26827|1734|261|3|1|2|2005-06-09|Kış Mevsimsel
26948|9578|487|3|1|2|2012-02-15|NULL
26972|1190|404|3|1|2|2012-02-15|NULL
27019|11557|447|3|1|2|2009-09-03|NULL
27036|5191|446|3|1|2|2012-07-05|NULL
27103|1052|411|3|1|2|2008-08-21|NULL
27220|8783|261|3|1|1|2013-08-27|Kış Mevsimsel
27305|1900|179|3|1|2|2008-09-17|Kış Mevsimsel
27463|1734|492|12|1|2|2004-12-24|NULL
27510|1047|250|10|1|407|2004-12-24|Yaz Mevsimsel
27534|4826|261|39|1|2|2013-09-25|Kış Mevsimsel
27729|6953|487|3|1|1|2016-09-01|NULL
27762|4509|471|3|1|1|2015-02-12|NULL
28043|6053|481|3|1|1|2015-03-31|NULL
28274|4587|202|3|1|1|2018-09-11|NULL
28387|7521|450|3|1|1|2020-08-18|NULL
28436|10053|461|3|1|1|2019-09-02|NULL
28524|11627|392|3|1|1|2018-10-04|NULL
28570|5191|446|3|1|1|2016-09-29|NULL
28680|4642|197|3|1|1|2014-10-23|NULL
28734|2228|403|3|1|1|2020-07-24|NULL
28744|7697|422|3|1|1|2017-05-22|NULL
28766|10591|487|3|1|1|2017-05-22|NULL
28863|5456|465|3|1|1|2017-05-22|NULL
29118|73|490|24|1|1|2015-10-07|Yaz Mevsimsel
23272|9481|426|7|1|1|2016-09-01|NULL
23279|11441|487|7|1|1|2016-09-01|NULL
23325|2575|466|7|1|1|2018-03-05|NULL
23457|7604|465|7|1|2|2012-07-24|NULL
23518|1734|579|7|1|2|2011-02-04|NULL
23765|2714|488|7|1|2|2004-12-24|NULL
23956|215|299|39|1|2|2009-10-02|NULL
23975|11608|392|7|1|1|2015-09-10|NULL
24026|424|314|7|1|1|2016-08-11|NULL
24075|9486|426|7|1|1|2017-12-01|NULL
24158|7206|416|7|1|1|2015-06-03|NULL
24271|11853|466|7|1|1|2017-12-01|NULL
24474|9688|266|7|1|1|2018-12-26|NULL
24539|198|310|7|1|1|2018-02-19|NULL
24745|3760|128|16|2|1|2017-06-12|NULL
24782|1005|365|39|1|1|2019-10-11|Yaz Mevsimsel
24814|9000|248|32|1|1|2018-01-31|NULL
24874|4249|237|16|2|1|2013-01-16|NULL
24893|4949|555|33|1|2|2004-12-24|NULL
25108|6950|397|3|1|2|2012-01-12|NULL
25123|7767|467|3|1|2|2017-05-30|NULL
25312|7521|450|3|1|1|2016-12-21|NULL
25356|2316|426|3|1|2|2011-08-18|NULL
25389|1972|459|3|1|2|2011-08-25|NULL
25514|4186|616|3|1|2|2004-12-24|NULL
25549|211|306|22|1|2|2012-05-28|NULL
25655|5832|487|3|1|2|2004-12-24|NULL
25673|10218|467|3|1|436|2004-12-24|NULL
25983|9685|572|32|1|2|2010-11-12|Kış Mevsimsel
26060|6756|579|3|1|2|2009-06-26|NULL
26320|2714|487|3|1|2|2005-03-24|NULL
26446|7888|472|3|1|1|2013-02-07|NULL
26567|3419|204|3|1|2|2006-10-02|NULL
26924|8198|426|3|1|2|2008-09-17|NULL
26936|695|392|3|1|2|2008-09-17|NULL
26943|995|487|3|1|2|2010-05-14|NULL
27167|77|421|3|1|2|2010-11-26|NULL
27215|8783|261|3|1|1|2013-08-27|Kış Mevsimsel
27233|3429|179|25|1|2|2012-07-23|Kış Mevsimsel
27248|9582|197|3|1|2|2012-04-24|NULL
27361|5267|415|3|1|2|2006-10-11|NULL
27537|9213|261|39|1|2|2012-06-27|Kış Mevsimsel
27784|1972|459|3|1|1|2018-12-05|NULL
27948|1930|487|3|1|1|2015-12-14|NULL
28032|4687|470|3|1|1|2016-11-29|NULL
28344|3527|265|3|1|1|2015-03-23|NULL
28489|9045|256|3|1|1|2018-04-19|Kış Mevsimsel
28520|2150|487|3|1|1|2014-10-23|NULL
28594|1307|492|3|1|1|2017-09-09|NULL
28626|1163|499|3|1|1|2017-09-21|NULL
28713|4186|616|3|1|1|2017-05-22|NULL
28993|8783|261|3|1|1|2017-05-22|Kış Mevsimsel
29107|10423|463|3|1|1|2015-12-25|NULL
29116|2000|421|24|1|341|2018-01-05|NULL
29200|2967|618|3|1|1|2019-02-27|NULL
29275|424|317|6|5|231|2016-10-20|NULL
29335|3781|137|32|1|1|2017-12-13|NULL
29507|840|425|5|2|1|2009-04-16|NULL
29519|9156|467|5|2|1|2009-04-16|NULL
29541|9592|197|5|2|1|2009-04-16|NULL
29766|5220|492|6|5|341|2014-07-23|NULL
30025|5101|261|6|5|275|2014-02-14|Kış Mevsimsel
30070|10020|467|6|5|231|2014-04-02|NULL
30262|5456|335|6|5|341|2020-01-21|NULL
30342|5153|417|6|5|341|2018-01-18|NULL
30543|8933|479|6|5|341|2017-07-25|NULL
30689|11172|428|6|5|275|2016-11-09|NULL
30705|10666|452|6|5|341|2016-10-19|NULL
30713|11547|414|6|5|275|2015-06-18|NULL
30729|10053|461|6|5|341|2019-10-09|NULL
30752|9032|255|6|5|180|2015-06-18|Kış Mevsimsel
30781|6953|392|6|5|252|2015-06-17|NULL
30824|1954|415|6|5|231|2015-06-17|NULL
30857|1325|492|6|5|341|2018-03-22|NULL
30870|10423|463|6|5|341|2016-05-24|NULL
30984|9450|554|4|1|505|2004-12-24|NULL
31000|7347|487|39|1|2|2004-12-24|NULL
31292|6339|261|34|1|2|2016-05-10|Kış Mevsimsel
31516|10715|320|9|1|2|2011-03-03|NULL
31604|10182|426|4|1|2|2008-06-23|NULL
31910|4389|263|4|1|2|2009-01-09|NULL
32294|4517|618|4|1|2|2008-09-18|NULL
32304|6625|367|4|1|2|2006-09-01|Yaz Mevsimsel
19135|4763|29|1|4|172|2014-06-26|NULL
19177|6952|25|1|4|144|2017-05-09|NULL
19182|9336|25|1|4|145|2017-04-13|NULL
19192|8979|26|1|4|1|2017-05-09|NULL
19205|3744|82|1|4|352|2015-05-27|NULL
19235|1734|45|1|4|241|2018-04-02|NULL
19239|4949|45|1|4|241|2017-06-01|NULL
19267|4884|29|1|4|169|2013-12-03|NULL
19324|10541|8|1|4|49|2017-11-16|NULL
19463|2205|48|1|4|246|2017-06-01|NULL
19468|8971|31|1|4|188|2017-02-02|NULL
19665|4177|4|1|4|15|2017-05-03|NULL
19731|2869|16|1|4|93|2018-10-22|NULL
19751|4407|13|1|4|75|2016-03-17|NULL
19812|2603|20|1|4|118|2016-08-04|NULL
20416|9342|26|1|4|1|2018-07-09|NULL
20558|2145|32|1|4|1|2019-07-22|NULL
20673|6929|21|1|4|130|2019-10-17|NULL
20859|727|130|7|1|399|2004-12-24|NULL
20903|5373|487|7|1|2|2004-12-24|NULL
20919|4789|261|7|1|2|2004-12-24|Kış Mevsimsel
21107|1551|210|7|1|2|2011-06-20|Yaz Mevsimsel
21291|3765|138|7|1|2|2007-08-27|Kış Mevsimsel
21335|1860|148|7|1|2|2010-06-24|NULL
21905|5393|487|7|1|2|2006-10-19|NULL
21947|4949|487|7|1|2|2006-10-18|NULL
22334|6796|203|3|1|1|2017-09-13|NULL
22442|1939|448|3|1|1|2019-01-30|NULL
22676|9645|572|7|1|2|2012-11-22|Kış Mevsimsel
22696|1537|618|7|1|2|2011-01-20|NULL
22698|4221|576|7|1|2|2012-07-24|NULL
22722|6741|320|7|1|2|2012-07-24|NULL
22761|6875|321|7|1|2|2013-04-01|NULL
22824|12027|487|7|1|1|2019-03-26|NULL
23184|9196|572|7|1|1|2016-09-02|Kış Mevsimsel
23211|4221|576|7|1|1|2016-09-02|NULL
23594|2803|399|7|1|2|2007-05-22|NULL
23711|7912|467|7|1|2|2005-08-12|NULL
23823|4949|555|7|1|2|2005-05-18|NULL
23964|10184|426|7|1|2|2012-03-05|NULL
24014|11404|598|7|1|2|2010-08-27|NULL
24139|10123|487|7|1|2|2013-11-25|NULL
24222|5191|446|7|1|1|2015-06-03|NULL
24355|1472|492|7|1|2|2011-04-06|NULL
24477|1978|251|7|1|1|2015-12-15|NULL
24536|8253|330|7|1|1|2017-07-27|NULL
24667|215|299|24|1|1|2018-07-30|NULL
24798|298|400|39|1|1|2018-02-09|NULL
24882|415|335|32|1|2|2004-12-24|NULL
24960|1986|268|32|1|411|2004-12-24|Kış Mevsimsel
24963|1987|272|3|1|411|2004-12-24|Kış Mevsimsel
25151|3291|473|3|1|2|2012-02-03|NULL
25227|7816|236|21|1|1|2014-08-19|NULL
25263|9671|254|3|1|2|2010-10-22|NULL
25341|9032|255|3|1|2|2011-10-26|Kış Mevsimsel
25413|717|499|3|1|2|2011-08-15|NULL
25446|2313|426|3|1|2|2010-10-22|NULL
25519|4159|588|11|1|2|2006-07-28|NULL
25750|6682|544|11|1|2|2004-12-24|NULL
26058|6756|579|3|1|2|2005-09-27|NULL
26119|186|303|9|1|1|2015-04-27|NULL
26121|225|304|32|1|2|2008-05-08|NULL
26385|2789|453|35|1|2|2008-04-28|NULL
26390|3291|473|3|1|2|2010-04-20|NULL
26397|4623|456|3|1|2|2011-05-20|NULL
26505|1734|261|3|1|2|2005-06-09|Kış Mevsimsel
26562|9151|196|3|1|2|2005-06-09|NULL
26593|6297|245|3|1|2|2006-07-11|NULL
26946|2228|403|3|1|2|2012-06-29|NULL
26959|7560|487|3|1|2|2008-09-17|NULL
27023|5356|487|3|1|2|2010-06-03|NULL
27249|8196|197|3|1|2|2010-04-15|NULL
27251|8196|197|3|1|2|2009-12-07|NULL
27574|311|662|3|1|1|2015-05-28|NULL
27581|10920|224|25|1|1|2015-12-22|NULL
27714|8476|396|3|1|1|2020-03-30|NULL
27809|7455|444|3|1|1|2015-08-13|NULL
28131|8939|485|3|1|1|2015-03-09|NULL
28137|8933|480|3|1|1|2016-01-15|NULL
28393|10688|452|3|1|1|2015-04-17|NULL
28447|6316|492|3|1|1|2016-08-11|NULL
28715|4186|616|3|1|1|2017-05-22|NULL
28721|4717|283|3|1|1|2018-07-04|NULL
28486|8344|262|10|1|1|2016-06-17|NULL
28590|1284|492|3|1|1|2015-01-22|NULL
28619|2800|498|3|1|1|2015-04-03|NULL
28644|5267|415|3|1|1|2016-01-04|NULL
28813|7217|440|3|1|1|2017-05-22|NULL
28837|1942|415|3|1|1|2017-05-22|NULL
28874|5172|467|3|1|1|2017-05-22|NULL
28896|7966|466|3|1|1|2018-07-05|NULL
